Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,16-Apr-2024,25-Apr-2024,CE,22800.00,20.55,22.20,12.15,14.15,15.45,14.15,154409.00,1761536.59,1273.99,2095750.00,-123850.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,22850.00,19.95,19.95,10.00,11.10,11.90,11.10,40618.00,464333.63,272.98,424050.00,60250.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,22900.00,12.10,18.30,8.65,9.35,9.75,9.35,121895.00,1396362.68,664.93,1677950.00,321800.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,22950.00,16.70,16.70,7.45,8.10,8.35,8.10,31050.00,356449.38,150.63,319350.00,22600.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23000.00,12.00,12.00,6.60,7.15,7.65,7.15,254797.00,2931277.71,1112.21,5396600.00,1706150.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23050.00,6.00,9.45,5.55,6.10,6.55,6.10,36458.00,420307.37,128.92,266250.00,-87200.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23100.00,9.20,9.20,4.50,5.10,4.75,5.10,77158.00,891410.99,236.09,1367400.00,-172850.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23150.00,5.85,7.25,4.30,4.60,4.60,4.60,23859.00,276234.91,66.99,361600.00,31800.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23200.00,6.35,6.35,3.85,4.15,4.10,4.15,142483.00,1653169.74,366.94,1583450.00,-746200.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23250.00,5.40,5.55,3.25,3.90,3.90,3.90,64525.00,750256.81,153.68,295000.00,-911650.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23300.00,4.85,5.25,2.95,3.45,3.15,3.45,64986.00,757230.21,143.31,936800.00,-268250.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23350.00,4.20,4.85,2.70,3.15,2.95,3.15,11534.00,134683.13,23.68,164700.00,-25450.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23400.00,3.75,4.45,2.35,2.80,2.85,2.80,39560.00,462922.46,70.46,757050.00,50950.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23450.00,3.10,4.25,2.30,2.95,2.50,2.95,7576.00,88842.53,13.93,100650.00,-20550.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23500.00,3.70,4.20,2.50,2.85,2.55,2.85,64770.00,761159.24,111.74,2684250.00,357200.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23550.00,3.80,3.80,2.05,2.40,2.30,2.40,13305.00,156686.78,20.40,298550.00,-5850.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23600.00,3.15,3.85,2.00,2.35,2.00,2.35,21802.00,257296.74,33.14,618750.00,146150.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23650.00,3.15,3.70,2.05,2.30,2.05,2.30,2640.00,31222.12,4.12,66200.00,-7050.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23700.00,3.50,3.60,2.05,2.30,2.25,2.30,11086.00,131385.91,16.81,258950.00,-58050.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23750.00,3.15,3.60,2.05,2.25,2.10,2.25,3022.00,35890.83,4.58,46250.00,-1300.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23800.00,3.05,3.75,1.60,2.35,2.10,2.35,19315.00,229877.24,28.74,613650.00,-116250.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23850.00,3.10,3.50,2.05,2.25,2.15,2.25,876.00,10447.59,1.29,16000.00,-10050.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23900.00,3.05,3.55,2.00,2.20,2.20,2.20,16061.00,191952.15,23.20,647400.00,650.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,23950.00,1.55,3.25,1.55,2.10,2.00,2.10,1031.00,12347.63,1.41,41200.00,-14050.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24000.00,3.10,3.45,1.85,2.10,2.00,2.10,72361.00,868434.17,102.17,4488350.00,345550.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24050.00,2.65,3.10,1.75,2.00,1.80,2.00,648.00,7793.00,0.80,15900.00,-12100.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24100.00,2.50,2.95,1.55,2.00,1.90,2.00,1927.00,23222.80,2.45,61350.00,-15850.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24150.00,2.25,3.15,1.65,2.00,1.90,2.00,713.00,8610.36,0.89,15000.00,-4500.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24200.00,2.50,2.65,1.30,1.95,1.80,1.95,7467.00,90359.43,8.73,280450.00,-11500.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24250.00,2.30,3.40,1.60,1.80,1.70,1.80,2119.00,25695.30,2.43,259800.00,-2750.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24300.00,2.55,2.70,1.40,1.80,1.75,1.80,2930.00,35602.75,3.25,65750.00,16900.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24350.00,2.25,3.75,1.70,1.85,1.70,1.85,503.00,6124.57,0.55,13500.00,-5750.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24400.00,2.35,2.55,1.60,1.75,1.70,1.75,3963.00,48352.79,4.19,123050.00,-9150.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24450.00,2.25,3.95,1.60,1.70,1.60,1.70,602.00,7360.15,0.70,5100.00,-4050.00,22147.90
NIFTY,16-Apr-2024,25-Apr-2024,CE,24500.00,2.50,2.80,1.65,1.95,1.65,1.95,10418.00,127632.36,11.86,368950.00,222100.00,22147.90
NIFTY,18-Apr-2024,25-Apr-2024,CE,19600.00,2683.95,2725.00,2428.00,2460.45,2482.05,2460.45,201.00,2226.84,257.04,172150.00,-5700.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19650.00,2401.25,2401.25,2401.25,2401.25,2401.25,2401.25,1.00,11.03,1.20,700.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19700.00,2561.10,2561.10,2343.70,2354.15,2362.75,2354.15,5.00,55.24,5.99,3900.00,-150.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19750.00,2377.15,2377.15,2377.15,2377.15,2377.15,2272.45,1.00,11.06,1.19,500.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19800.00,2241.10,2241.10,2241.10,2241.10,2241.10,2241.10,1.00,11.02,1.12,6000.00,-50.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19850.00,2278.55,2278.55,2278.55,2278.55,2278.55,2172.60,1.00,11.06,1.14,2450.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19900.00,2375.00,2375.00,2184.05,2185.30,2185.30,2122.65,11.00,121.75,12.30,4900.00,-100.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,19950.00,-,-,-,2692.40,2692.40,2072.70,-,-,-,450.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20000.00,2270.00,2340.00,2037.45,2056.75,2082.00,2056.75,767.00,8511.18,841.18,1113800.00,-11300.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20050.00,2128.00,2275.00,2087.25,2087.25,2087.25,1972.85,5.00,55.58,5.45,5700.00,200.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20100.00,2143.40,2225.10,1979.25,1979.65,1980.00,1979.65,33.00,365.96,34.31,7300.00,-500.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20150.00,2007.25,2007.25,2007.25,2007.25,2007.25,1873.00,1.00,11.08,1.00,350.00,50.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20200.00,2083.80,2109.50,1832.65,1840.70,1835.60,1840.70,49.00,543.15,48.25,23850.00,50.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20250.00,2013.85,2013.85,1900.25,1916.15,1916.15,1773.10,3.00,33.29,2.92,650.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20300.00,1903.85,1971.85,1731.15,1753.95,1760.00,1753.95,19.00,209.98,17.13,13900.00,-200.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20350.00,1909.05,1915.65,1845.75,1845.75,1845.75,1673.25,6.00,66.75,5.70,750.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20400.00,1870.00,1902.10,1648.30,1658.80,1653.20,1658.80,55.00,611.54,50.54,4800.00,50.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20450.00,1818.80,1818.80,1613.05,1613.05,1613.05,1613.05,11.00,122.23,9.75,800.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20500.00,1775.10,1831.45,1536.90,1559.10,1590.00,1559.10,585.00,6502.57,506.32,225250.00,-4300.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20550.00,1525.00,1525.00,1525.00,1525.00,1525.00,1525.00,2.00,22.07,1.52,2800.00,100.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20600.00,1667.40,1725.00,1443.20,1460.95,1484.00,1460.95,62.00,686.65,48.05,10250.00,950.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20650.00,1565.00,1690.00,1398.00,1398.00,1398.00,1398.00,10.00,110.70,7.45,2300.00,450.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20700.00,1565.05,1625.00,1339.00,1380.00,1391.95,1380.00,138.00,1529.84,101.54,45200.00,-500.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20750.00,1450.00,1576.00,1450.00,1515.85,1515.85,1273.95,5.00,55.66,3.79,1550.00,200.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20800.00,1468.50,1535.00,1244.85,1265.50,1286.65,1265.50,79.00,876.14,54.54,23550.00,700.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20850.00,1419.60,1419.60,1419.60,1419.60,1419.60,1174.30,36.00,400.85,25.55,1800.00,1250.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20900.00,1342.15,1428.00,1150.30,1159.15,1150.30,1159.15,55.00,611.65,36.90,7000.00,600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,20950.00,1320.35,1320.35,1320.35,1320.35,1320.35,1074.90,1.00,11.14,0.66,300.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21000.00,1265.00,1339.35,1038.65,1061.85,1092.00,1061.85,3171.00,35181.72,1886.22,551950.00,-16400.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21050.00,1203.45,1222.25,1018.00,1018.00,1018.00,975.95,4.00,44.33,2.23,700.00,150.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21100.00,1172.05,1234.40,952.90,958.30,966.85,958.30,60.00,666.81,33.81,6250.00,350.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21150.00,1100.20,1139.00,915.60,915.60,915.60,915.60,12.00,133.13,6.23,600.00,-,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21200.00,1056.10,1132.90,852.25,888.35,891.15,888.35,131.00,1451.62,63.02,19100.00,1000.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21250.00,985.00,1028.30,801.45,806.40,801.45,806.40,18.00,199.23,7.98,5300.00,300.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21300.00,966.15,1030.05,744.95,781.65,795.00,781.65,171.00,1894.86,73.71,27100.00,1800.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21350.00,930.10,930.10,708.00,719.60,727.30,719.60,6.00,66.32,2.27,800.00,300.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21400.00,868.75,940.00,657.20,681.85,700.10,681.85,1082.00,11969.57,392.17,33300.00,19800.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21450.00,745.00,842.80,607.20,643.90,656.85,643.90,79.00,877.44,30.17,3000.00,2100.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21500.00,750.00,845.95,564.70,594.15,609.00,594.15,12177.00,134893.06,3990.31,505400.00,214550.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21550.00,714.55,780.00,519.90,548.10,560.00,548.10,147.00,1627.41,43.49,9400.00,1900.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21600.00,682.35,743.20,475.85,502.30,513.50,502.30,2159.00,23943.71,626.51,67350.00,32850.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21650.00,625.00,693.10,433.60,457.65,473.00,457.65,430.00,4771.69,116.94,8700.00,3000.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21700.00,580.00,648.10,393.00,410.95,431.00,410.95,5413.00,60023.55,1292.50,131750.00,39600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21750.00,549.95,600.60,353.45,373.40,387.00,373.40,993.00,11013.28,214.40,17250.00,4700.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21800.00,488.55,558.30,315.25,334.45,349.55,334.45,15239.00,169227.45,3122.35,236300.00,103550.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21850.00,445.00,506.45,278.30,295.90,324.40,295.90,3902.00,43325.63,696.28,45500.00,21350.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21900.00,400.00,471.05,244.00,260.50,275.00,260.50,28066.00,311658.11,4335.41,324400.00,211600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,21950.00,371.55,425.95,212.25,226.45,240.00,226.45,21257.00,235996.58,2701.00,183500.00,145250.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22000.00,300.00,383.95,182.00,196.00,205.00,196.00,286460.00,3185737.18,34677.18,3453900.00,1816550.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22050.00,285.35,342.00,155.95,169.40,175.90,169.40,61579.00,685146.08,6237.61,646200.00,475900.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22100.00,248.10,303.65,130.50,143.00,150.00,143.00,345783.00,3854452.24,33550.09,2574000.00,1782800.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22150.00,214.35,267.35,109.20,119.90,122.95,119.90,173609.00,1937716.79,14997.12,839800.00,546200.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22200.00,190.05,231.95,90.00,99.45,103.50,99.45,771953.00,8628554.84,59876.54,4562550.00,2362400.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22250.00,160.00,198.95,73.25,80.30,84.85,80.30,279235.00,3125443.55,18954.18,1049750.00,707450.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22300.00,135.00,168.35,58.45,65.25,66.55,65.25,771663.00,8648340.34,44297.89,4812800.00,2859900.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22350.00,112.25,140.70,46.35,52.65,54.00,52.65,202306.00,2270124.49,9354.94,1198700.00,793750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22400.00,85.30,115.45,36.00,40.75,42.00,40.75,526165.00,5912324.06,19276.06,3719750.00,1036650.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22450.00,70.00,93.80,28.20,31.60,32.25,31.60,185424.00,2086845.09,5460.69,868550.00,334750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22500.00,60.05,74.70,22.00,24.95,24.10,24.95,720232.00,8119122.93,16512.93,5527500.00,1333900.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22550.00,50.00,58.30,16.70,18.90,18.20,18.90,179173.00,2023348.54,3172.97,876500.00,412600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22600.00,37.00,44.85,12.80,14.70,14.00,14.70,447693.00,5065147.70,6216.80,3394700.00,897100.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22650.00,30.90,34.20,10.00,11.20,10.80,11.20,166892.00,1891777.39,1725.49,1144300.00,512750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22700.00,25.00,26.80,7.55,8.75,8.05,8.75,397847.00,4518614.45,3051.00,3526200.00,1383250.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22750.00,17.70,20.45,5.80,6.80,6.20,6.80,158189.00,1800327.40,927.52,976550.00,503750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22800.00,14.55,16.85,4.40,5.50,4.85,5.50,398620.00,4546029.15,1761.15,3765600.00,1669850.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22850.00,12.15,12.70,3.45,4.15,3.70,4.15,143352.00,1638297.58,500.98,993500.00,569450.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22900.00,9.80,10.70,2.70,3.60,3.10,3.60,310691.00,3558212.92,800.97,3475500.00,1797550.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,22950.00,8.10,8.70,2.45,3.10,3.50,3.10,82551.00,947466.27,193.55,432700.00,113350.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23000.00,8.05,8.05,2.05,2.65,2.50,2.65,581710.00,6690756.13,1091.13,8910350.00,3513750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23050.00,6.10,7.60,1.90,2.40,2.30,2.40,71928.00,829095.14,124.94,467950.00,201700.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23100.00,5.00,5.50,1.70,2.15,1.85,2.15,158241.00,1827912.74,229.19,1376550.00,9150.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23150.00,4.00,4.90,1.60,2.05,2.00,2.05,35100.00,406328.33,45.83,285550.00,-76050.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23200.00,4.05,4.90,1.70,2.00,1.80,2.00,233630.00,2710387.12,279.12,2529600.00,946150.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23250.00,2.70,4.20,1.65,1.90,1.70,1.90,28264.00,328601.19,32.19,253350.00,-41650.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23300.00,3.90,4.10,1.60,1.85,1.90,1.85,101839.00,1186527.32,102.97,1518550.00,581750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23350.00,3.25,3.35,1.45,1.75,1.70,1.75,10427.00,121744.91,9.69,138600.00,-26100.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23400.00,2.85,3.20,1.35,1.65,1.65,1.65,94572.00,1106574.89,82.49,1342050.00,585000.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23450.00,3.55,3.55,1.40,1.70,1.65,1.70,10263.00,120342.80,9.13,104350.00,3700.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23500.00,2.45,2.90,1.40,1.70,1.70,1.70,167390.00,1966975.74,143.24,4574550.00,1890300.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23550.00,2.40,2.95,1.10,1.60,1.55,1.60,44069.00,518942.59,30.11,754050.00,455500.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23600.00,1.95,3.25,1.20,1.65,1.85,1.65,25851.00,305062.11,20.31,666750.00,48000.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23650.00,2.35,2.50,1.10,1.55,1.60,1.55,3736.00,44180.86,2.66,68650.00,2450.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23700.00,2.35,3.00,1.05,1.60,1.70,1.60,27731.00,328633.09,20.74,539150.00,280200.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23750.00,2.15,2.30,1.10,1.65,1.80,1.65,2610.00,30995.62,1.87,38650.00,-7600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23800.00,2.00,2.25,1.20,1.70,1.65,1.70,22200.00,264197.45,17.45,759550.00,145900.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23850.00,1.85,1.85,1.15,1.65,1.60,1.65,1156.00,13786.12,0.82,23900.00,7900.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23900.00,2.20,2.20,1.20,1.65,1.55,1.65,13940.00,166593.55,10.55,674000.00,26600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,23950.00,2.15,2.25,1.00,1.55,1.55,1.55,8957.00,107266.03,5.95,181450.00,140250.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24000.00,2.00,2.10,1.20,1.65,1.50,1.65,162530.00,1950482.80,122.80,6554200.00,2065850.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24050.00,1.60,2.00,0.90,1.45,1.40,1.45,6725.00,80872.25,4.13,145400.00,129500.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24100.00,1.80,1.80,0.95,1.50,1.60,1.50,13593.00,163804.45,8.80,244750.00,183400.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24150.00,1.85,5.00,0.90,1.45,1.40,1.45,5509.00,66524.59,3.42,140950.00,125950.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24200.00,1.95,2.05,0.90,1.65,1.80,1.65,17628.00,213310.95,12.15,500700.00,220250.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24250.00,1.75,3.30,0.90,1.45,1.45,1.45,6293.00,76306.80,4.18,345400.00,85600.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24300.00,1.65,1.90,1.00,1.55,1.70,1.55,9043.00,109878.25,5.80,336900.00,271150.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24350.00,1.85,1.85,0.90,1.40,1.35,1.40,4661.00,56750.59,2.92,132900.00,119400.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24400.00,1.75,1.95,0.95,1.50,1.45,1.50,18482.00,225492.84,12.44,553200.00,430150.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24450.00,1.75,1.80,0.95,1.45,1.35,1.45,613.00,7494.33,0.41,16850.00,11750.00,21995.85
NIFTY,18-Apr-2024,25-Apr-2024,CE,24500.00,1.70,2.15,0.90,1.55,1.55,1.55,108055.00,1323749.69,75.94,3088450.00,2719500.00,21995.85
NIFTY,19-Apr-2024,25-Apr-2024,CE,19600.00,2248.90,2550.00,2232.00,2515.90,2511.00,2515.90,175.00,1925.85,210.85,171350.00,-800.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19650.00,-,-,-,2401.25,2401.25,2519.70,-,-,-,700.00,-,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19700.00,2210.75,2210.75,2210.75,2210.75,2210.75,2469.75,2.00,21.91,2.21,3800.00,-100.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19750.00,-,-,-,2377.15,2377.15,2419.85,-,-,-,500.00,-,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19800.00,2070.80,2325.00,2055.00,2325.00,2325.00,2325.00,60.00,656.54,62.54,3900.00,-2100.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19850.00,-,-,-,2278.55,2278.55,2319.95,-,-,-,2450.00,-,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19900.00,1951.00,2235.80,1938.95,2213.45,2213.45,2213.45,47.00,515.27,47.62,3600.00,-1300.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,19950.00,2155.40,2155.40,2155.40,2155.40,2155.40,2220.05,1.00,11.05,1.08,500.00,50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20000.00,1900.00,2157.70,1822.65,2116.85,2125.40,2116.85,5731.00,63150.65,5840.65,1047500.00,-66300.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20050.00,-,-,-,2087.25,2087.25,2120.20,-,-,-,5700.00,-,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20100.00,1725.00,2047.45,1725.00,2002.35,2002.35,2070.25,86.00,948.79,84.49,4250.00,-3050.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20150.00,1941.30,1941.30,1941.30,1941.30,1941.30,2020.30,1.00,11.05,0.97,400.00,50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20200.00,1675.00,1967.85,1675.00,1924.75,1912.45,1924.75,263.00,2907.24,250.94,32800.00,8950.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20250.00,1607.15,1845.35,1565.70,1845.35,1845.35,1920.40,8.00,87.56,6.56,700.00,50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20300.00,1589.90,1851.00,1570.00,1851.00,1851.00,1870.45,12.00,131.76,9.96,13800.00,-100.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20350.00,1536.65,1782.15,1513.70,1782.15,1782.15,1820.50,15.00,164.12,11.50,250.00,-500.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20400.00,1447.15,1720.60,1447.15,1710.70,1710.70,1710.70,27.00,296.98,21.58,4850.00,50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20450.00,1396.80,1713.90,1396.75,1691.35,1669.40,1691.35,13.00,142.92,9.99,1250.00,450.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20500.00,1350.00,1658.20,1330.00,1624.50,1625.95,1624.50,899.00,9870.95,656.20,219600.00,-5650.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20550.00,1372.50,1590.00,1372.50,1561.75,1561.75,1620.75,57.00,630.43,44.76,2750.00,-50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20600.00,1245.40,1525.70,1243.85,1503.00,1503.00,1570.80,89.00,976.06,59.36,9050.00,-1200.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20650.00,1240.80,1478.60,1240.80,1478.50,1478.50,1520.90,3.00,33.07,2.10,2350.00,50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20700.00,1160.00,1420.90,1160.00,1415.95,1412.90,1415.95,101.00,1106.65,61.30,44350.00,-850.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20750.00,1290.40,1290.40,1290.40,1290.40,1290.40,1421.00,1.00,11.02,0.65,1600.00,50.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20800.00,1050.45,1340.00,1050.45,1323.80,1315.10,1323.80,62.00,679.98,35.18,22900.00,-650.00,22147.00
NIFTY,19-Apr-2024,25-Apr-2024,CE,20850.00,-,-,-,1419.60,1419.60,1321.15,-,-,-,1800.00,-,22147.00
